instance_id,attribute,task,feature,r,side,actor_uid,attr_value,per_clip_F,n_frames,g1_csv
age_ankle_rom_transition_A067,age,transition,ankle_rom,-0.3063849692374375,high,A067,51.0,6.287012815475464,836,g1/csv/221117/idle_to_idle_right_001__A067.csv
age_ankle_rom_transition_A044,age,transition,ankle_rom,-0.3063849692374375,high,A044,65.0,8.193336963653564,865,g1/csv/220728/change_idle_left_to_idle_001__A044.csv
age_ankle_rom_transition_A063,age,transition,ankle_rom,-0.3063849692374375,high,A063,35.0,9.122169733047485,1026,g1/csv/221116/idle_to_idle_right_004__A063.csv
age_ankle_rom_walking_turning_A018,age,"walking, turning",ankle_rom,-0.2665421737210792,low,A018,19.0,63.504493713378906,15463,g1/csv/220705/Loop_Backward_Walk_001__A018.csv
age_ankle_rom_walking_turning_A029,age,"walking, turning",ankle_rom,-0.2665421737210792,low,A029,22.0,63.25176811218262,626,g1/csv/220720/walk_backward_start_002__A029.csv
age_ankle_rom_walking_turning_A140,age,"walking, turning",ankle_rom,-0.2665421737210792,low,A140,25.0,60.28428077697754,775,g1/csv/230124/turn_lift_crate_walk_270_001__A140.csv
age_ankle_rom_walking_turning_A203,age,"walking, turning",ankle_rom,-0.2665421737210792,low,A203,23.0,57.512481689453125,1109,g1/csv/230216/turn_lift_crate_walk_360_002__A203.csv
age_ankle_rom_walking_turning_A044,age,"walking, turning",ankle_rom,-0.2665421737210792,high,A044,65.0,26.512948989868164,532,g1/csv/220728/turn_start_walk_135_002__A044.csv
age_ankle_rom_walking_turning_A043,age,"walking, turning",ankle_rom,-0.2665421737210792,high,A043,53.0,29.727880477905273,1584,g1/csv/220728/walk_backward_loop_001__A043.csv
age_ankle_rom_walking_turning_A068,age,"walking, turning",ankle_rom,-0.2665421737210792,high,A068,65.0,30.463906288146973,463,g1/csv/221117/turn_walk_360_004__A068.csv
age_ankle_rom_walking_turning_A040,age,"walking, turning",ankle_rom,-0.2665421737210792,high,A040,65.0,30.62452507019043,635,g1/csv/220727/turn_start_walk_135_004__A040.csv
age_ankle_rom_jumping_turning_A018,age,"jumping, turning",ankle_rom,-0.23840074403129985,low,A018,19.0,83.31208038330078,4352,g1/csv/220705/Jump_Left_002__A018.csv
age_ankle_rom_jumping_turning_A029,age,"jumping, turning",ankle_rom,-0.23840074403129985,low,A029,22.0,77.1368637084961,514,g1/csv/220720/turn_jump_135_002__A029.csv
age_ankle_rom_jumping_turning_A020,age,"jumping, turning",ankle_rom,-0.23840074403129985,low,A020,21.0,62.83544921875,2488,g1/csv/220705/Jump_Left_001__A020.csv
age_ankle_rom_jumping_turning_A025,age,"jumping, turning",ankle_rom,-0.23840074403129985,low,A025,19.0,61.822120666503906,516,g1/csv/220714/jump_left_002__A025.csv
age_ankle_rom_jumping_turning_A038,age,"jumping, turning",ankle_rom,-0.23840074403129985,high,A038,59.0,1.7538722157478333,392,g1/csv/220727/jump_sideway_135_001__A038.csv
age_ankle_rom_jumping_turning_A039,age,"jumping, turning",ankle_rom,-0.23840074403129985,high,A039,64.0,3.7333496809005737,420,g1/csv/220727/jump_sideway_135_001__A039.csv
age_ankle_rom_jumping_turning_A040,age,"jumping, turning",ankle_rom,-0.23840074403129985,high,A040,65.0,9.937657833099365,550,g1/csv/220727/jump_sideway_135_001__A040.csv
age_ankle_rom_jumping_turning_A037,age,"jumping, turning",ankle_rom,-0.23840074403129985,high,A037,69.0,11.219168186187744,547,g1/csv/220727/jump_sideway_135_001__A037.csv
age_ankle_rom_jogging_A029,age,jogging,ankle_rom,-0.2260129893859068,low,A029,22.0,82.24958801269531,827,g1/csv/220720/arc_jog_left_loop_002__A029.csv
age_ankle_rom_jogging_A018,age,jogging,ankle_rom,-0.2260129893859068,low,A018,19.0,81.10681533813477,10418,g1/csv/220705/Loop_Backward_Jog_001__A018.csv
age_ankle_rom_jogging_A246,age,jogging,ankle_rom,-0.2260129893859068,low,A246,25.0,77.85597610473633,486,g1/csv/230306/jog_ff_start_180_R_004__A246.csv
age_ankle_rom_jogging_A165,age,jogging,ankle_rom,-0.2260129893859068,low,A165,25.0,76.37788009643555,636,g1/csv/230201/jog_avoid_bump_270_R_003__A165.csv
age_ankle_rom_jogging_A063,age,jogging,ankle_rom,-0.2260129893859068,high,A063,35.0,0.49076108634471893,200,g1/csv/221116/jog_ff_stop_225_004__A063.csv
age_ankle_rom_jogging_A072,age,jogging,ankle_rom,-0.2260129893859068,high,A072,49.0,0.5649037957191467,250,g1/csv/221118/jog_ff_start_180_R_004__A072.csv
age_ankle_rom_jogging_A071,age,jogging,ankle_rom,-0.2260129893859068,high,A071,46.0,2.158717155456543,248,g1/csv/221118/jog_ff_start_180_R_004__A071.csv
age_ankle_rom_jogging_A023,age,jogging,ankle_rom,-0.2260129893859068,high,A023,46.0,4.140936017036438,645,g1/csv/220713/jog_backward_start_002__A023.csv
age_ankle_rom_sitting_A414,age,sitting,ankle_rom,0.20952475381978788,low,A414,25.0,0.0,1170,g1/csv/230530/sitting_legs_bend_arms_back_loop_R_001__A414.csv
age_ankle_rom_sitting_A409,age,sitting,ankle_rom,0.20952475381978788,low,A409,25.0,0.0,1975,g1/csv/230529/sit_on_heels_loop_001__A409.csv
age_ankle_rom_sitting_A406,age,sitting,ankle_rom,0.20952475381978788,low,A406,25.0,0.0,1103,g1/csv/230529/sit_on_heels_loop_004__A406.csv
age_ankle_rom_sitting_A191,age,sitting,ankle_rom,0.20952475381978788,low,A191,25.0,0.0,1300,g1/csv/230214/sit_on_heels_loop_002__A191.csv
age_ankle_rom_sitting_A039,age,sitting,ankle_rom,0.20952475381978788,high,A039,64.0,85.44041442871094,569,g1/csv/220727/sitting_legs_bend_arms_back_start_004__A039.csv
age_ankle_rom_sitting_A035,age,sitting,ankle_rom,0.20952475381978788,high,A035,43.0,85.44041442871094,923,g1/csv/220721/sitting_legs_bend_arms_back_stop_001__A035.csv
age_ankle_rom_sitting_A030,age,sitting,ankle_rom,0.20952475381978788,high,A030,40.0,85.44041442871094,922,g1/csv/220720/sit_on_heels_start_001__A030.csv
age_ankle_rom_sitting_A032,age,sitting,ankle_rom,0.20952475381978788,high,A032,36.0,85.44041442871094,781,g1/csv/220720/sit_on_heels_start_001__A032.csv
weight_ankle_peak_vel_jumping_turning_A018,weight,"jumping, turning",ankle_peak_vel,-0.283782084258312,low,A018,45.0,1487.5177001953125,4352,g1/csv/220705/Jump_Left_002__A018.csv
weight_ankle_peak_vel_jumping_turning_A024,weight,"jumping, turning",ankle_peak_vel,-0.283782084258312,low,A024,58.0,970.9432983398438,556,g1/csv/220713/jump_sideway_135_002__A024.csv
weight_ankle_peak_vel_jumping_turning_A029,weight,"jumping, turning",ankle_peak_vel,-0.283782084258312,low,A029,41.0,947.7709045410156,401,g1/csv/220720/jump_left_003__A029.csv
weight_ankle_peak_vel_jumping_turning_A021,weight,"jumping, turning",ankle_peak_vel,-0.283782084258312,low,A021,41.0,900.4214172363281,349,g1/csv/220713/turn_jump_0090_001__A021.csv
weight_ankle_peak_vel_jumping_turning_A039,weight,"jumping, turning",ankle_peak_vel,-0.283782084258312,high,A039,90.0,16.541504383087158,420,g1/csv/220727/jump_sideway_135_001__A039.csv
weight_ankle_peak_vel_jumping_turning_A025,weight,"jumping, turning",ankle_peak_vel,-0.283782084258312,high,A025,102.0,22.853618621826172,477,g1/csv/220714/jump_left_004__A025.csv
weight_ankle_peak_vel_jumping_turning_A255,weight,"jumping, turning",ankle_peak_vel,-0.283782084258312,high,A255,120.0,256.41278076171875,262,g1/csv/230308/turn_jump_270_R_001__A255.csv
weight_ankle_peak_vel_jumping_turning_A268,weight,"jumping, turning",ankle_peak_vel,-0.283782084258312,high,A268,93.0,264.9167251586914,501,g1/csv/230313/turn_jump_270_R_002__A268.csv
weight_ankle_peak_vel_jogging_turning_A167,weight,"jogging, turning",ankle_peak_vel,-0.23633977500611408,low,A167,57.0,1588.0714721679688,774,g1/csv/230201/jog_avoid_bump_spin_270_R_003__A167.csv
weight_ankle_peak_vel_jogging_turning_A064,weight,"jogging, turning",ankle_peak_vel,-0.23633977500611408,low,A064,43.0,1286.4707641601562,512,g1/csv/221116/turn_jog_270_001__A064.csv
weight_ankle_peak_vel_jogging_turning_A021,weight,"jogging, turning",ankle_peak_vel,-0.23633977500611408,low,A021,41.0,1199.0292358398438,597,g1/csv/220713/turn_start_jog_0090_002__A021.csv
weight_ankle_peak_vel_jogging_turning_A018,weight,"jogging, turning",ankle_peak_vel,-0.23633977500611408,low,A018,45.0,1157.2501831054688,12218,g1/csv/220705/Turn_Start_Jog_0090_001__A018.csv
weight_ankle_peak_vel_jogging_turning_A039,weight,"jogging, turning",ankle_peak_vel,-0.23633977500611408,high,A039,90.0,365.6588592529297,521,g1/csv/220727/turn_start_jog_045_002__A039.csv
weight_ankle_peak_vel_jogging_turning_A256,weight,"jogging, turning",ankle_peak_vel,-0.23633977500611408,high,A256,95.0,387.77813720703125,444,g1/csv/230308/turn_jog_270_R_002__A256.csv
weight_ankle_peak_vel_jogging_turning_A255,weight,"jogging, turning",ankle_peak_vel,-0.23633977500611408,high,A255,120.0,405.0886535644531,454,g1/csv/230308/turn_jog_270_R_003__A255.csv
weight_ankle_peak_vel_jogging_turning_A072,weight,"jogging, turning",ankle_peak_vel,-0.23633977500611408,high,A072,97.0,414.3359375,465,g1/csv/221118/turn_jog_270_001__A072.csv
weight_ankle_peak_vel_climbing_box_A330,weight,climbing box,ankle_peak_vel,-0.1963448427562125,low,A330,61.0,3074.4075927734375,326,g1/csv/230417/come_down_50cm_box_R_001__A330.csv
weight_ankle_peak_vel_climbing_box_A364,weight,climbing box,ankle_peak_vel,-0.1963448427562125,low,A364,55.0,2961.0537719726562,340,g1/csv/230512/come_down_50cm_box_R_003__A364.csv
weight_ankle_peak_vel_climbing_box_A281,weight,climbing box,ankle_peak_vel,-0.1963448427562125,low,A281,61.0,2809.0023803710938,349,g1/csv/230316/come_down_50cm_box_R_001__A281.csv
weight_ankle_peak_vel_climbing_box_A249,weight,climbing box,ankle_peak_vel,-0.1963448427562125,low,A249,61.0,2792.9227600097656,429,g1/csv/230307/come_down_50cm_box_R_002__A249.csv
weight_ankle_peak_vel_climbing_box_A163,weight,climbing box,ankle_peak_vel,-0.1963448427562125,high,A163,82.0,328.97415924072266,1241,g1/csv/230131/lift_crate_come_up_50cm_box_R_002__A163.csv
weight_ankle_peak_vel_climbing_box_A084,weight,climbing box,ankle_peak_vel,-0.1963448427562125,high,A084,82.0,338.64683532714844,409,g1/csv/221130/come_up_50cm_box_R_001__A084.csv
weight_ankle_peak_vel_climbing_box_A161,weight,climbing box,ankle_peak_vel,-0.1963448427562125,high,A161,89.0,343.4789123535156,996,g1/csv/230131/lift_crate_come_up_50cm_box_R_001__A161.csv
weight_ankle_peak_vel_climbing_box_A149,weight,climbing box,ankle_peak_vel,-0.1963448427562125,high,A149,82.0,348.2160186767578,307,g1/csv/230125/come_up_50cm_box_R_001__A149.csv
weight_ankle_peak_vel_jumping_A443,weight,jumping,ankle_peak_vel,-0.1752249001237583,low,A443,50.0,1588.67578125,510,g1/csv/230905/high_jump_R_001__A443.csv
weight_ankle_peak_vel_jumping_A301,weight,jumping,ankle_peak_vel,-0.1752249001237583,low,A301,56.0,1499.388671875,428,g1/csv/230323/jump_off_1m_R_103__A301.csv
weight_ankle_peak_vel_jumping_A450,weight,jumping,ankle_peak_vel,-0.1752249001237583,low,A450,54.0,1484.1205444335938,738,g1/csv/230906/high_jump_R_001__A450.csv
weight_ankle_peak_vel_jumping_A317,weight,jumping,ankle_peak_vel,-0.1752249001237583,low,A317,59.0,1470.64013671875,371,g1/csv/230413/high_jump_R_003__A317.csv
weight_ankle_peak_vel_jumping_A408,weight,jumping,ankle_peak_vel,-0.1752249001237583,high,A408,87.0,1.9591479301452637,460,g1/csv/230529/jump_ff_360_R_004__A408.csv
weight_ankle_peak_vel_jumping_A353,weight,jumping,ankle_peak_vel,-0.1752249001237583,high,A353,132.0,83.88666915893555,1184,g1/csv/230425/jump_to_see_001__A353.csv
weight_ankle_peak_vel_jumping_A352,weight,jumping,ankle_peak_vel,-0.1752249001237583,high,A352,83.0,86.46107864379883,1075,g1/csv/230425/jump_to_see_003__A352.csv
weight_ankle_peak_vel_jumping_A354,weight,jumping,ankle_peak_vel,-0.1752249001237583,high,A354,84.0,134.26388931274414,709,g1/csv/230425/jump_to_see_002__A354.csv
weight_ankle_peak_vel_walking_turning_A024,weight,"walking, turning",ankle_peak_vel,-0.1470015348543236,low,A024,58.0,1636.3472595214844,567,g1/csv/220713/turn_start_walk_0045_003__A024.csv
weight_ankle_peak_vel_walking_turning_A061,weight,"walking, turning",ankle_peak_vel,-0.1470015348543236,low,A061,47.0,1574.0570678710938,626,g1/csv/221115/turn_walk_270_006__A061.csv
weight_ankle_peak_vel_walking_turning_A021,weight,"walking, turning",ankle_peak_vel,-0.1470015348543236,low,A021,41.0,1128.5387725830078,506,g1/csv/220713/turn_start_walk_0000_004__A021.csv
weight_ankle_peak_vel_walking_turning_A064,weight,"walking, turning",ankle_peak_vel,-0.1470015348543236,low,A064,43.0,1128.2465515136719,597,g1/csv/221116/turn_walk_360_002__A064.csv
weight_ankle_peak_vel_walking_turning_A025,weight,"walking, turning",ankle_peak_vel,-0.1470015348543236,high,A025,102.0,27.890870094299316,1538,g1/csv/220714/walk_backward_loop_006__A025.csv
weight_ankle_peak_vel_walking_turning_A161,weight,"walking, turning",ankle_peak_vel,-0.1470015348543236,high,A161,89.0,167.53963470458984,1130,g1/csv/230131/turn_lift_crate_walk_270_003__A161.csv
weight_ankle_peak_vel_walking_turning_A034,weight,"walking, turning",ankle_peak_vel,-0.1470015348543236,high,A034,96.0,169.38217163085938,656,g1/csv/220721/walk_backward_start_002__A034.csv
weight_ankle_peak_vel_walking_turning_A039,weight,"walking, turning",ankle_peak_vel,-0.1470015348543236,high,A039,90.0,179.14794158935547,832,g1/csv/220727/walk_backward_start_001__A039.csv
weight_ankle_peak_vel_jogging_A033,weight,jogging,ankle_peak_vel,-0.13970241574595144,low,A033,59.0,1817.8551025390625,369,g1/csv/220721/exercise_2_003__A033.csv
weight_ankle_peak_vel_jogging_A359,weight,jogging,ankle_peak_vel,-0.13970241574595144,low,A359,59.0,1518.097900390625,743,g1/csv/230509/jog_butt_kick_R_start_002__A359.csv
weight_ankle_peak_vel_jogging_A029,weight,jogging,ankle_peak_vel,-0.13970241574595144,low,A029,41.0,1436.42041015625,560,g1/csv/220720/jog_sideway_135_start_004__A029.csv
weight_ankle_peak_vel_jogging_A018,weight,jogging,ankle_peak_vel,-0.13970241574595144,low,A018,45.0,1389.3043212890625,6218,g1/csv/220705/Sideway_Jog_Right_003__A018.csv
weight_ankle_peak_vel_jogging_A093,weight,jogging,ankle_peak_vel,-0.13970241574595144,high,A093,89.0,1.5834431052207947,526,g1/csv/230102/jog_arc_cw_loop_004__A093.csv
weight_ankle_peak_vel_jogging_A072,weight,jogging,ankle_peak_vel,-0.13970241574595144,high,A072,97.0,2.607256591320038,250,g1/csv/221118/jog_ff_start_180_R_004__A072.csv
weight_ankle_peak_vel_jogging_A063,weight,jogging,ankle_peak_vel,-0.13970241574595144,high,A063,89.0,4.718446731567383,200,g1/csv/221116/jog_ff_stop_225_004__A063.csv
weight_ankle_peak_vel_jogging_A070,weight,jogging,ankle_peak_vel,-0.13970241574595144,high,A070,89.0,4.84496283531189,250,g1/csv/221118/jog_ff_start_180_R_004__A070.csv
weight_ankle_peak_vel_walking_A146,weight,walking,ankle_peak_vel,-0.12860498476860333,low,A146,57.0,3186.865966796875,722,g1/csv/230125/crouch_ff_stop_225_001__A146.csv
weight_ankle_peak_vel_walking_A006,weight,walking,ankle_peak_vel,-0.12860498476860333,low,A006,50.0,1972.4766235351562,7583,g1/csv/210707/walk_randdir_normal_003__A006.csv
weight_ankle_peak_vel_walking_A449,weight,walking,ankle_peak_vel,-0.12860498476860333,low,A449,50.0,1560.3072509765625,373,g1/csv/230906/walk_ff_start_270_R_very_fast_002__A449.csv
weight_ankle_peak_vel_walking_A450,weight,walking,ankle_peak_vel,-0.12860498476860333,low,A450,54.0,1364.2578125,358,g1/csv/230906/walk_ff_loop_270_R_fast_002__A450.csv
weight_ankle_peak_vel_walking_A035,weight,walking,ankle_peak_vel,-0.12860498476860333,high,A035,145.0,3.773464560508728,625,g1/csv/220721/walk_backward_stop_001__A035.csv
weight_ankle_peak_vel_walking_A066,weight,walking,ankle_peak_vel,-0.12860498476860333,high,A066,98.0,4.411097288131714,250,g1/csv/221117/walk_hands_on_back_stop_003__A066.csv
weight_ankle_peak_vel_walking_A034,weight,walking,ankle_peak_vel,-0.12860498476860333,high,A034,96.0,4.788333773612976,625,g1/csv/220721/walk_backward_stop_001__A034.csv
weight_ankle_peak_vel_walking_A025,weight,walking,ankle_peak_vel,-0.12860498476860333,high,A025,102.0,4.834317684173584,690,g1/csv/220714/walk_sideway_045_loop_003__A025.csv
weight_ankle_peak_vel_kneeling_A098,weight,kneeling,ankle_peak_vel,-0.11565439011128889,low,A098,57.0,2510.412384033203,362,g1/csv/230103/kneeling_start_004__A098.csv
weight_ankle_peak_vel_kneeling_A193,weight,kneeling,ankle_peak_vel,-0.11565439011128889,low,A193,57.0,1294.3909301757812,641,g1/csv/230214/kneeling_start_R_003__A193.csv
weight_ankle_peak_vel_kneeling_A167,weight,kneeling,ankle_peak_vel,-0.11565439011128889,low,A167,57.0,802.7279663085938,392,g1/csv/230201/kneeling_start_003__A167.csv
weight_ankle_peak_vel_kneeling_A049,weight,kneeling,ankle_peak_vel,-0.11565439011128889,low,A049,50.0,580.2201080322266,388,g1/csv/221011/kneeling_stop_001__A049.csv
weight_ankle_peak_vel_kneeling_A123,weight,kneeling,ankle_peak_vel,-0.11565439011128889,high,A123,89.0,1.8320846557617188,606,g1/csv/230118/kneeling_loop_003__A123.csv
weight_ankle_peak_vel_kneeling_A031,weight,kneeling,ankle_peak_vel,-0.11565439011128889,high,A031,85.0,3.6238861083984375,720,g1/csv/220720/kneeling_loop_001__A031.csv
weight_ankle_peak_vel_kneeling_A023,weight,kneeling,ankle_peak_vel,-0.11565439011128889,high,A023,90.0,4.0454864501953125,1300,g1/csv/220713/kneeling_loop_002__A023.csv
weight_ankle_peak_vel_kneeling_A120,weight,kneeling,ankle_peak_vel,-0.11565439011128889,high,A120,84.0,5.235205411911011,606,g1/csv/230118/kneeling_loop_003__A120.csv
weight_ankle_rom_jogging_turning_A018,weight,"jogging, turning",ankle_rom,-0.4467229342147748,low,A018,45.0,82.64559936523438,12218,g1/csv/220705/Turn_Start_Jog_0090_001__A018.csv
weight_ankle_rom_jogging_turning_A029,weight,"jogging, turning",ankle_rom,-0.4467229342147748,low,A029,41.0,81.59230041503906,635,g1/csv/220720/turn_start_jog_135_003__A029.csv
weight_ankle_rom_jogging_turning_A188,weight,"jogging, turning",ankle_rom,-0.4467229342147748,low,A188,58.0,75.04284286499023,1031,g1/csv/230213/jog_avoid_bump_spin_270_R_013__A188.csv
weight_ankle_rom_jogging_turning_A021,weight,"jogging, turning",ankle_rom,-0.4467229342147748,low,A021,41.0,74.62014389038086,527,g1/csv/220713/turn_start_jog_0135_001__A021.csv
weight_ankle_rom_jogging_turning_A268,weight,"jogging, turning",ankle_rom,-0.4467229342147748,high,A268,93.0,34.64432907104492,492,g1/csv/230313/turn_jog_270_R_001__A268.csv
weight_ankle_rom_jogging_turning_A266,weight,"jogging, turning",ankle_rom,-0.4467229342147748,high,A266,120.0,37.75856399536133,604,g1/csv/230313/turn_jog_270_R_002__A266.csv
weight_ankle_rom_jogging_turning_A256,weight,"jogging, turning",ankle_rom,-0.4467229342147748,high,A256,95.0,39.822608947753906,444,g1/csv/230308/turn_jog_270_R_002__A256.csv
weight_ankle_rom_jogging_turning_A255,weight,"jogging, turning",ankle_rom,-0.4467229342147748,high,A255,120.0,40.18179130554199,454,g1/csv/230308/turn_jog_270_R_003__A255.csv
weight_ankle_rom_jumping_turning_A018,weight,"jumping, turning",ankle_rom,-0.42341298948562495,low,A018,45.0,83.31208038330078,4352,g1/csv/220705/Jump_Left_002__A018.csv
weight_ankle_rom_jumping_turning_A029,weight,"jumping, turning",ankle_rom,-0.42341298948562495,low,A029,41.0,77.1368637084961,514,g1/csv/220720/turn_jump_135_002__A029.csv
weight_ankle_rom_jumping_turning_A021,weight,"jumping, turning",ankle_rom,-0.42341298948562495,low,A021,41.0,67.54249382019043,304,g1/csv/220713/jump_sideway_135_002__A021.csv
weight_ankle_rom_jumping_turning_A030,weight,"jumping, turning",ankle_rom,-0.42341298948562495,low,A030,56.0,64.13114166259766,334,g1/csv/220720/jump_sideway_135_002__A030.csv
weight_ankle_rom_jumping_turning_A039,weight,"jumping, turning",ankle_rom,-0.42341298948562495,high,A039,90.0,3.7333496809005737,420,g1/csv/220727/jump_sideway_135_001__A039.csv
weight_ankle_rom_jumping_turning_A025,weight,"jumping, turning",ankle_rom,-0.42341298948562495,high,A025,102.0,8.517926692962646,477,g1/csv/220714/jump_left_004__A025.csv
weight_ankle_rom_jumping_turning_A255,weight,"jumping, turning",ankle_rom,-0.42341298948562495,high,A255,120.0,26.620222091674805,262,g1/csv/230308/turn_jump_270_R_001__A255.csv
weight_ankle_rom_jumping_turning_A035,weight,"jumping, turning",ankle_rom,-0.42341298948562495,high,A035,145.0,26.9766263961792,287,g1/csv/220721/turn_jump_090_003__A035.csv
weight_ankle_rom_jogging_A029,weight,jogging,ankle_rom,-0.3759646297852756,low,A029,41.0,82.24958801269531,827,g1/csv/220720/arc_jog_left_loop_002__A029.csv
weight_ankle_rom_jogging_A018,weight,jogging,ankle_rom,-0.3759646297852756,low,A018,45.0,81.10681533813477,10418,g1/csv/220705/Loop_Backward_Jog_001__A018.csv
weight_ankle_rom_jogging_A543,weight,jogging,ankle_rom,-0.3759646297852756,low,A543,56.0,81.07635498046875,755,g1/csv/240529/proud_jog_ff_180_R_001__A543.csv
weight_ankle_rom_jogging_A024,weight,jogging,ankle_rom,-0.3759646297852756,low,A024,58.0,77.56371307373047,803,g1/csv/220713/jog_sideway_135_stop_004__A024.csv
weight_ankle_rom_jogging_A093,weight,jogging,ankle_rom,-0.3759646297852756,high,A093,89.0,0.4049418568611145,526,g1/csv/230102/jog_arc_cw_loop_004__A093.csv
weight_ankle_rom_jogging_A063,weight,jogging,ankle_rom,-0.3759646297852756,high,A063,89.0,0.49076108634471893,200,g1/csv/221116/jog_ff_stop_225_004__A063.csv
weight_ankle_rom_jogging_A072,weight,jogging,ankle_rom,-0.3759646297852756,high,A072,97.0,0.5649037957191467,250,g1/csv/221118/jog_ff_start_180_R_004__A072.csv
weight_ankle_rom_jogging_A070,weight,jogging,ankle_rom,-0.3759646297852756,high,A070,89.0,1.945643961429596,250,g1/csv/221118/jog_ff_start_180_R_004__A070.csv
weight_ankle_rom_jumping_A018,weight,jumping,ankle_rom,-0.29377192841853617,low,A018,45.0,80.72240447998047,5939,g1/csv/220705/Jump_Right_002__A018.csv
weight_ankle_rom_jumping_A359,weight,jumping,ankle_rom,-0.29377192841853617,low,A359,59.0,80.40591430664062,762,g1/csv/230509/scissors_jump_R_002__A359.csv
weight_ankle_rom_jumping_A418,weight,jumping,ankle_rom,-0.29377192841853617,low,A418,56.0,79.34716033935547,685,g1/csv/230710/high_jump_R_001__A418.csv
weight_ankle_rom_jumping_A029,weight,jumping,ankle_rom,-0.29377192841853617,low,A029,41.0,79.3055305480957,1174,g1/csv/220720/exercise_3__A029.csv
weight_ankle_rom_jumping_A408,weight,jumping,ankle_rom,-0.29377192841853617,high,A408,87.0,0.2899652421474457,460,g1/csv/230529/jump_ff_360_R_004__A408.csv
weight_ankle_rom_jumping_A353,weight,jumping,ankle_rom,-0.29377192841853617,high,A353,132.0,25.218684196472168,1184,g1/csv/230425/jump_to_see_001__A353.csv
weight_ankle_rom_jumping_A253,weight,jumping,ankle_rom,-0.29377192841853617,high,A253,86.0,27.032885551452637,241,g1/csv/230307/jump_ff_180_R_003__A253.csv
weight_ankle_rom_jumping_A365,weight,jumping,ankle_rom,-0.29377192841853617,high,A365,87.0,28.642924308776855,301,g1/csv/230512/jump_ff_360_R_002__A365.csv
weight_ankle_rom_walking_turning_A018,weight,"walking, turning",ankle_rom,-0.23950064702288398,low,A018,45.0,63.504493713378906,15463,g1/csv/220705/Loop_Backward_Walk_001__A018.csv
weight_ankle_rom_walking_turning_A029,weight,"walking, turning",ankle_rom,-0.23950064702288398,low,A029,41.0,63.25176811218262,626,g1/csv/220720/walk_backward_start_002__A029.csv
weight_ankle_rom_walking_turning_A030,weight,"walking, turning",ankle_rom,-0.23950064702288398,low,A030,56.0,61.732601165771484,630,g1/csv/220720/turn_start_walk_000_003__A030.csv
weight_ankle_rom_walking_turning_A203,weight,"walking, turning",ankle_rom,-0.23950064702288398,low,A203,57.0,57.512481689453125,1109,g1/csv/230216/turn_lift_crate_walk_360_002__A203.csv
weight_ankle_rom_walking_turning_A025,weight,"walking, turning",ankle_rom,-0.23950064702288398,high,A025,102.0,13.621673107147217,1538,g1/csv/220714/walk_backward_loop_006__A025.csv
weight_ankle_rom_walking_turning_A060,weight,"walking, turning",ankle_rom,-0.23950064702288398,high,A060,97.0,31.15691089630127,338,g1/csv/221115/turn_walk_270_003__A060.csv
weight_ankle_rom_walking_turning_A161,weight,"walking, turning",ankle_rom,-0.23950064702288398,high,A161,89.0,31.162187576293945,1130,g1/csv/230131/turn_lift_crate_walk_270_003__A161.csv
weight_ankle_rom_walking_turning_A069,weight,"walking, turning",ankle_rom,-0.23950064702288398,high,A069,90.0,31.341078758239746,567,g1/csv/221118/turn_walk_270_003__A069.csv
weight_ankle_rom_walking_A146,weight,walking,ankle_rom,-0.16360707645099018,low,A146,57.0,85.44041442871094,725,g1/csv/230125/crouch_ff_stop_225_002__A146.csv
weight_ankle_rom_walking_A247,weight,walking,ankle_rom,-0.16360707645099018,low,A247,49.0,76.23663711547852,648,g1/csv/230306/crouch_ff_start_315_R_002__A247.csv
weight_ankle_rom_walking_A244,weight,walking,ankle_rom,-0.16360707645099018,low,A244,61.0,74.58200454711914,711,g1/csv/230306/crouch_ff_start_225_R_002__A244.csv
weight_ankle_rom_walking_A248,weight,walking,ankle_rom,-0.16360707645099018,low,A248,52.0,72.2468318939209,552,g1/csv/230306/crouch_ff_start_315_R_002__A248.csv
weight_ankle_rom_walking_A035,weight,walking,ankle_rom,-0.16360707645099018,high,A035,145.0,0.6851024925708771,625,g1/csv/220721/walk_backward_stop_001__A035.csv
weight_ankle_rom_walking_A066,weight,walking,ankle_rom,-0.16360707645099018,high,A066,98.0,0.9134036898612976,250,g1/csv/221117/walk_hands_on_back_stop_003__A066.csv
weight_ankle_rom_walking_A034,weight,walking,ankle_rom,-0.16360707645099018,high,A034,96.0,1.4322367310523987,625,g1/csv/220721/walk_backward_stop_001__A034.csv
weight_ankle_rom_walking_A429,weight,walking,ankle_rom,-0.16360707645099018,high,A429,90.0,2.0445842146873474,430,g1/csv/230713/quip_180_R_003__A429.csv
weight_ankle_rom_climbing_box_A049,weight,climbing box,ankle_rom,-0.13693869086455876,low,A049,50.0,77.08418273925781,404,g1/csv/221011/come_down_50cm_box_R_002__A049.csv
weight_ankle_rom_climbing_box_A099,weight,climbing box,ankle_rom,-0.13693869086455876,low,A099,61.0,74.93152618408203,296,g1/csv/230103/come_down_50cm_box_R_002__A099.csv
weight_ankle_rom_climbing_box_A141,weight,climbing box,ankle_rom,-0.13693869086455876,low,A141,61.0,74.36421966552734,512,g1/csv/230124/lift_crate_come_down_50cm_box_R_001__A141.csv
